,date,state,fips,cases,deaths,employed-sugar-intake-daily,Winning Party,Democrats,Republicans
740,2022-02-03,California,6,8562030,80922,22.9,Democrats,1,0
741,2022-02-04,California,6,8604465,81180,22.9,Democrats,1,0
742,2022-02-05,California,6,8614417,81267,22.9,Democrats,1,0
743,2022-02-06,California,6,8621360,81334,22.9,Democrats,1,0
744,2022-02-07,California,6,8658747,81524,22.9,Democrats,1,0
745,2022-02-08,California,6,8702299,81806,22.9,Democrats,1,0
746,2022-02-09,California,6,8753919,82108,22.9,Democrats,1,0
747,2022-02-10,California,6,8767710,82321,22.9,Democrats,1,0
748,2022-02-11,California,6,8791266,82578,22.9,Democrats,1,0
749,2022-02-12,California,6,8795926,82660,22.9,Democrats,1,0
750,2022-02-13,California,6,8800780,82727,22.9,Democrats,1,0
751,2022-02-14,California,6,8834778,83028,22.9,Democrats,1,0
752,2022-02-15,California,6,8847111,83226,22.9,Democrats,1,0
753,2022-02-16,California,6,8861813,83466,22.9,Democrats,1,0
754,2022-02-17,California,6,8870565,83686,22.9,Democrats,1,0
